match_id,radiant_win
780,0.7490645111369504
790,0.4872520201507216
797,0.36763403130702615
802,0.3233289586623126
805,0.7076122233992084
807,0.7761367213810086
808,0.8420403748190515
811,0.33822025635525305
815,0.1287892305886308
820,0.7552230759106676
838,0.16163828235541106
861,0.1516272134092461
886,0.22485766104984495
889,0.10491978532183113
904,0.6468711605878696
913,0.44060454890534473
928,0.6950042844733432
931,0.6104545740086122
932,0.6685435233379611
945,0.740467902116861
953,0.848474398411647
955,0.34682373907662745
970,0.539377584827852
972,0.41416998192398546
978,0.5771905977166416
982,0.7873132034247047
983,0.7213894962119731
984,0.32807312865281013
987,0.5494039654956044
1000,0.608001721079005
1006,0.6080430286211077
1014,0.7389640003092842
1030,0.541473354141951
1037,0.7275552789213117
1044,0.6089178328366227
1046,0.7909125113263621
1048,0.40264030604811923
1053,0.8593633152105616
1057,0.6931379631890631
1077,0.8807981964080007
1085,0.9636111069502279
1087,0.7409526163776515
1088,0.7337285172778717
1096,0.10832418115266843
1098,0.9587142241766999
1100,0.10273663518804725
1113,0.7217870308656454
1119,0.7242284305409191
1127,0.5135985834588356
1142,0.3602159622353168
1148,0.35086889576410496
1157,0.20375325146344736
1158,0.7656941381752599
1163,0.41719817321904845
1167,0.6563070562455581
1168,0.3404933990625376
1181,0.058963536964360914
1183,0.23502903432785757
1191,0.5781430461920272
1192,0.1636761894689119
1198,0.7812362164771715
1216,0.16891248917138385
1218,0.642954569304198
1221,0.9640647629304748
1222,0.32686337863396303
1225,0.1469519959146346
1226,0.4346193878177965
1230,0.19843320173619156
1242,0.7553576489588477
1247,0.6704603107028505
1253,0.3217576991535748
1259,0.6052980711031257
1271,0.85725306129343
1282,0.5301562338137025
1284,0.946666711567453
1293,0.415121269132837
1294,0.6075413278398687
1298,0.445616812984258
1306,0.6140489326287802
1316,0.7192497006204124
1321,0.3154312856089905
1331,0.42098580449821515
1336,0.18535515295626354
1341,0.5505385816228608
1348,0.5106024889725178
1356,0.8625404632289967
1384,0.2819301683709764
1389,0.6096396411961572
1391,0.6168748555628598
1413,0.8010286969959742
1419,0.615509881091914
1426,0.8313450249257992
1440,0.6627219629942227
1445,0.5858637656771608
1465,0.4092705884040164
1470,0.4817495977943573
1472,0.48012896284271356
1484,0.5519779260513947
1485,0.10480806243249957
1486,0.892475589840007
1488,0.5722768120921755
1498,0.040745458954979774
1508,0.6480560068145846
1518,0.8459261689199116
1526,0.22634375987557828
1527,0.7558908992099956
1528,0.22473347850475864
1540,0.6328129541391665
1546,0.4656854423039279
1551,0.7967342301103949
1564,0.7400539412015985
1565,0.8858817850056518
1568,0.9312568324548156
1572,0.6441689770008702
1573,0.11091829959573034
1581,0.42322152928044243
1585,0.8891390433820356
1588,0.2572857147675609
1595,0.22080770077987652
1596,0.2723287483611891
1603,0.30373271504632654
1615,0.6078994176595026
1621,0.462265147325643
1623,0.25323738399995255
1630,0.4281896503933437
1636,0.6686274575734916
1642,0.2144267204041436
1654,0.7462331439910667
1657,0.8819910838954326
1665,0.39123602304115873
1666,0.7819392417051003
1676,0.7327323448380479
1678,0.5219065273928151
1683,0.5086721865144338
1685,0.06543254438711432
1687,0.015919222245391742
1690,0.21812637150492012
1702,0.39654555632930016
1703,0.2354777050821342
1714,0.310422047288504
1716,0.5695227893661642
1726,0.1785344366714984
1748,0.3000961411745427
1750,0.2115630432484546
1762,0.9495157929238106
1765,0.10998709707832348
1767,0.5300444192480029
1773,0.3493411299460474
1774,0.18404630819336126
1776,0.6541735101014889
1782,0.831258649757875
1799,0.4969249425708978
1803,0.4864670865743642
1811,0.40657994945124004
1820,0.43816707768172414
1823,0.8002651509524781
1864,0.6921707325171136
1871,0.5251830430886494
1874,0.08003479271728224
1878,0.3394487879776239
1888,0.6947039245661562
1895,0.817042687281194
1896,0.44275883877457806
1899,0.5384464895690673
1901,0.5615751513840348
1903,0.6483108780462203
1913,0.16035429757117553
1935,0.7874741896369367
1946,0.2325240838702455
1958,0.7976869545091827
1960,0.5472277483879314
1968,0.33197591978163227
1969,0.5459875611234127
1973,0.2534542515871318
1974,0.5021306795306382
1977,0.43197264859831563
1992,0.6304305047604792
1995,0.19150940077166403
2001,0.7706800772149931
2017,0.4850670328774514
2018,0.2249459095544121
2020,0.35517073074296385
2021,0.3117146351692238
2027,0.40618832882248773
2036,0.5579537575351691
2040,0.18111603710226054
2041,0.16330963595070525
2047,0.9080662611023808
2049,0.32458256306307753
2059,0.2830145406767326
2066,0.26449081526248397
2068,0.5243540795404353
2069,0.7227027715555563
2081,0.41665042386397133
2083,0.5477686061301154
2084,0.8857239229805963
2085,0.9400988538273382
2096,0.4526352940031243
2104,0.1925277673766834
2105,0.1569485057989135
2110,0.3635716116031474
2112,0.08860153750563897
2115,0.5174135959523128
2120,0.1472969112016176
2121,0.13076714267778508
2125,0.8564298043891884
2128,0.6118129988147621
2129,0.38381022344888155
2138,0.5583718574699893
2159,0.7279834524020544
2160,0.2108063138222349
2180,0.6639889842636414
2181,0.5820176135894588
2183,0.7277628594840971
2189,0.15311797146564324
2192,0.44240370405968577
2193,0.8999360453990739
2197,0.12298987095378798
2201,0.42512413319430065
2206,0.8390742504346451
2208,0.8183127440328811
2210,0.6782779196058604
2212,0.699263655714017
2220,0.5612249685053564
2226,0.5106298811027715
2227,0.057789908535474215
2229,0.37285222842587834
2233,0.20169871258941646
2234,0.8887757009986756
2237,0.341602271032468
2238,0.5708393373411096
2246,0.35183622888087324
2248,0.29162364885209197
2265,0.36927158418630734
2268,0.40042373445426344
2270,0.6952066944372035
2276,0.8226551642846872
2278,0.8381089697890978
2290,0.6002004633016198
2298,0.38761554863429837
2305,0.10434887872108307
2320,0.6071927536717302
2325,0.4891928801959832
2329,0.8648128787209675
2342,0.622444810886743
2352,0.18630728562859547
2387,0.6994339352239093
2397,0.20908081712737664
2399,0.6702635873160312
2401,0.6294215579316056
2404,0.27447444186318987
2411,0.6882406311513941
2422,0.6509148379541375
2424,0.7841376036994159
2425,0.22143358712507827
2429,0.18163899629479222
2433,0.5475019947687213
2434,0.6712396175563781
2436,0.09719390501770678
2440,0.11149187855958492
2448,0.5480031459135852
2458,0.6495894911787328
2460,0.35504125810711734
2466,0.6261038557618688
2473,0.4234483428426686
2479,0.31079744569846873
2493,0.18322569900779473
2504,0.1844078133201639
2524,0.7686843095731415
2526,0.9787682688275351
2531,0.2959046477891026
2532,0.07248366977550916
2546,0.4958892498585052
2561,0.8554938276710782
2565,0.15618675834149529
2570,0.5863254582843164
2579,0.6005391517252606
2581,0.20662271708913776
2592,0.7495969655800078
2593,0.3786981219519675
2594,0.2806518867303773
2618,0.7921959888535787
2628,0.3941894761732642
2638,0.44995730558094954
2647,0.6205009707437995
2654,0.7171207276140482
2655,0.5462621055794903
2669,0.2111082824932013
2674,0.5372555254005262
2677,0.683176207346482
2687,0.3520717141642782
2689,0.23978582523766873
2694,0.6575232066051249
2702,0.2780427304649722
2704,0.9258611412319133
2706,0.8911822558838115
2712,0.09669948620586734
2716,0.44321342398186986
2727,0.2820827352716604
2729,0.33890421368809964
2738,0.8160274206642185
2739,0.24620116964637778
2745,0.7813434133839432
2759,0.7208753212744955
2766,0.7111853095161634
2767,0.4189018790922408
2773,0.2387489159596357
2778,0.6503098636262223
2783,0.48377347896129325
2788,0.6578218881865142
2792,0.5850109044637238
2803,0.42859189807129194
2808,0.152041563091969
2816,0.34477445729372075
2821,0.9440292168431667
2826,0.8246063457000468
2840,0.4584765366295173
2844,0.7916185862580787
2846,0.284791000784
2847,0.40388568644706246
2857,0.7103764679910628
2861,0.1809646925179834
2888,0.5604820950260923
2903,0.6619356392077975
2904,0.36376064428611193
2907,0.2139220858600598
2909,0.3013788445956938
2910,0.444153079415928
2915,0.5187971718388885
2918,0.6780564492823623
2920,0.46870514848640255
2926,0.20899776536173958
2929,0.9260118096796423
2947,0.5821107722657052
2950,0.6845143081875369
2952,0.4568234398216979
2953,0.365973327349551
2956,0.3157761232203803
2961,0.5316974292518205
2962,0.9433634438172532
2967,0.22577389753491595
2973,0.6382325777053213
2974,0.4515535575471739
2981,0.5644199307851427
3001,0.2638031097827113
3006,0.09170291439431077
3007,0.7015830983371679
3008,0.6004735328239782
3014,0.49826320650757805
3022,0.5123567155808684
3032,0.5454028204959381
3033,0.865634751837721
3043,0.4820792380283339
3048,0.16610407355923126
3061,0.26737024903016243
3063,0.3378424957314881
3087,0.5238266729300857
3088,0.4261023800612065
3096,0.06550558014494881
3102,0.11329303082585841
3111,0.6196787138567716
3119,0.7261947013211215
3122,0.63738574718641
3126,0.6739226460174288
3131,0.3761687340168063
3132,0.39444027285608485
3145,0.8625874062100706
3154,0.6775468542118341
3178,0.5678057020053022
3186,0.32986252624317536
3187,0.5045952083692371
3189,0.38282025749640053
3191,0.9074967956306405
3192,0.9394662842077504
3199,0.44864152613920993
3211,0.49454390604656234
3224,0.4186688213781283
3225,0.4465646893135923
3231,0.5138872792064004
3235,0.4844089932639144
3237,0.6148072145929924
3240,0.12659258769164689
3242,0.5560121556927426
3254,0.8055549834590676
3256,0.43042173736872363
3257,0.3778327120940996
3289,0.5469272919860323
3294,0.39359389348398205
3301,0.4063648397815102
3302,0.34950706241784874
3314,0.34627826901532827
3326,0.5430455582431161
3332,0.766097159097656
3345,0.5510103244070463
3349,0.6690896422557913
3357,0.7787655285640673
3380,0.4822948702008142
3389,0.6841060064518125
3397,0.9125712703358051
3399,0.5771574876131852
3407,0.8200188362350961
3411,0.2766898483640393
3413,0.5166300739634352
3417,0.26692804771903045
3418,0.05824658057530555
3426,0.821032959407203
3443,0.12862889365966548
3456,0.8967312628705232
3464,0.7924334995740938
3467,0.720194200998756
3473,0.6188766093249628
3479,0.08842056671814798
3481,0.8556281932590861
3492,0.558702721776821
3498,0.9090407655414233
3499,0.39459042162028163
3505,0.7108355961025453
3529,0.44132400615616324
3535,0.3825919732122637
3540,0.2658609502969031
3561,0.6931770466319699
3564,0.9119932445523108
3574,0.5278117938738602
3590,0.7627053773052028
3592,0.2616314441013068
3596,0.8948430652353263
3604,0.2042130189079037
3620,0.7105444514408277
3623,0.24308280288548198
3632,0.762760570843674
3641,0.3105257998134758
3647,0.20960314602421895
3653,0.11092825130409872
3656,0.3942980040191568
3667,0.6780879166692845
3672,0.43013239182842017
3683,0.6686400446544004
3695,0.4561796427534441
3717,0.49145075926307996
3736,0.3008129003287451
3740,0.3079800754515672
3753,0.44484849319576675
3769,0.6207635383628919
3771,0.5554777061715249
3787,0.8956950243859133
3790,0.37190233714816723
3792,0.8331694923713404
3801,0.2758066673546712
3806,0.7155407992095183
3812,0.06376503560008939
3815,0.8205046968261217
3840,0.740093430992484
3846,0.5084005707642304
3858,0.5225938733572372
3872,0.2784305439288435
3873,0.19120767306507147
3874,0.5923303836705288
3876,0.853630312604153
3880,0.6204705304347048
3882,0.4065503876560522
3894,0.641843450880087
3901,0.8289796294868143
3902,0.7232611046418312
3908,0.8214124984060228
3919,0.28003694752454567
3921,0.22572754431541686
3922,0.36492780230273253
3924,0.059320338583339925
3939,0.8360214235629014
3952,0.42008332177505636
3959,0.4272124816185119
3964,0.219614643078182
3972,0.6849466462409296
3978,0.9184788957415966
3979,0.4924476460886679
3988,0.04970612094965158
3989,0.817325410038736
3991,0.729260386707251
3996,0.9287362430892769
4005,0.2609162214396343
4012,0.4465865006431985
4013,0.3129365299776478
4014,0.0704056820741616
4018,0.4856452769433724
4027,0.4067919605467914
4030,0.21852609236400958
4035,0.3921440142012477
4036,0.8852944936739677
4046,0.858567201198212
4059,0.2830843868502776
4066,0.3864553048192428
4082,0.5386262892662638
4090,0.7066292656228934
4100,0.9260629726770221
4107,0.5068123738233323
4109,0.07544881742187143
4110,0.4792090825693579
4121,0.4499870113748937
4123,0.3131562335327054
4124,0.7747048323298864
4129,0.8951745808248808
4136,0.5297306663723271
4139,0.41005568704114026
4145,0.5721972184656323
4154,0.47700248528376604
4156,0.8636206895397515
4161,0.41709615815011314
4165,0.5175481636677693
4169,0.4246046750272372
4188,0.688251900695535
4195,0.38178032543444573
4204,0.9239604140460304
4211,0.7795091804993158
4213,0.6683586910220912
4218,0.3579654354391711
4220,0.8182848291115447
4222,0.04146484812024746
4227,0.6055512147682713
4229,0.9100425290927406
4233,0.4773929241145777
4239,0.8211939316186833
4242,0.5339703439336905
4249,0.6396810979211246
4260,0.8623774884975397
4263,0.8209080500159663
4265,0.6878359023774426
4267,0.4826957108017309
4276,0.9137131715233321
4278,0.6590119766560529
4279,0.1980676866089468
4280,0.04886324841913116
4281,0.3554885938920836
4282,0.7352838820377416
4288,0.14514453020014023
4306,0.45747290912789723
4308,0.24956293864105925
4309,0.44990155490512157
4313,0.5010913738012956
4320,0.9963968730626978
4324,0.4088732337227313
4334,0.6554011836034357
4341,0.3903111663586505
4349,0.1921530159445148
4353,0.6058918735421324
4354,0.4994791020675362
4356,0.25546187779117885
4366,0.38848430672929435
4371,0.6992170965915766
4375,0.40083169369729443
4377,0.8475654690625958
4384,0.16992926849071965
4389,0.3631044388706466
4394,0.41907586422915255
4409,0.5055273464473783
4411,0.6188276118846974
4416,0.37222850105838495
4437,0.4444276041229016
4442,0.3645212817179773
4443,0.4464073658585226
4449,0.38202636205731594
4457,0.36735019449850936
4459,0.494788185585824
4472,0.2342043675074011
4475,0.6667843208440786
4476,0.799886269681211
4482,0.4674501952115971
4519,0.04011914282884908
4533,0.6619530050710362
4537,0.1237033786141727
4538,0.25717197003837744
4541,0.29431898939822687
4556,0.8517516741269848
4558,0.6655026688778327
4567,0.6560077472712668
4586,0.3233473950340188
4596,0.6079281111305129
4615,0.7520328636745585
4617,0.2867497889894055
4619,0.3746555721977869
4623,0.1284404868555942
4643,0.33425467954807914
4644,0.08376410538959898
4645,0.5229844101652382
4655,0.06711299231681203
4658,0.7671863194485885
4667,0.07227194929989925
4669,0.4870533489025964
4674,0.37600233925572657
4691,0.1048611628151162
4704,0.4889792151033554
4708,0.743457588924157
4733,0.9057756684835013
4745,0.13563699104174748
4748,0.2435093564174157
4749,0.24716444067244872
4755,0.42814189273139847
4760,0.5691557943479623
4762,0.47110616648133496
4763,0.3717512154835601
4771,0.714400528590224
4772,0.6737615664089529
4782,0.8933988936719108
4786,0.1394803298962446
4792,0.5704967839222004
4798,0.5226377630606426
4803,0.16423972544250195
4817,0.706146412928927
4818,0.5465200859711669
4825,0.06953424447295202
4832,0.12415928570281423
4834,0.7243780528445831
4836,0.16053250027618637
4837,0.6646999173283371
4852,0.14547385411959804
4853,0.4218053437925209
4858,0.1438334235652368
4862,0.5888267092552422
4888,0.2817703844807006
4889,0.8042783568110318
4893,0.5026876384751576
4897,0.8477315527487594
4909,0.24472128667705514
4952,0.5458416671273084
4961,0.4907655559038437
4969,0.8114130252542997
4972,0.4453083105314107
4998,0.3080639842739372
5029,0.8165492527101647
5031,0.36005129219016874
5041,0.2418977208287696
5044,0.4321702486675108
5045,0.5371574470084456
5047,0.2525205449797859
5050,0.9531637128007754
5051,0.1758697818084996
5056,0.37055825412467785
5060,0.6300199614094211
5061,0.8646001523140875
5064,0.41958103696438215
5069,0.8852027718649264
5073,0.512819073559757
5074,0.902256512859347
5077,0.08394235119327875
5099,0.4290939927991631
5120,0.8669757566188464
5125,0.6434449556347009
5137,0.14581202388229164
5146,0.6553929393517557
5148,0.646123767472761
5155,0.2778568417995503
5178,0.22680154558345147
5187,0.8955862548872388
5188,0.48580152731957754
5198,0.18140060401229482
5205,0.22180208295569884
5210,0.23015495530346272
5212,0.3392199757806734
5214,0.2582911767737281
5215,0.4849861884437432
5217,0.12385693850043134
5219,0.022448131628897482
5227,0.3153848083581744
5233,0.8260225248467088
5241,0.5219422755506173
5257,0.66410564344144
5259,0.28012527619431304
5262,0.285670995687527
5266,0.35881178146399634
5275,0.5221540375186323
5291,0.5851964153860825
5299,0.4552465237899297
5302,0.5120472463743941
5304,0.6335706985461403
5310,0.3698950626364371
5325,0.21598541364204452
5332,0.6545746115954388
5341,0.33816680876665084
5343,0.5890801094194864
5349,0.24260610949736103
5350,0.3689281574700067
5365,0.7828786938393686
5367,0.4232302781362546
5372,0.20172670014630004
5385,0.47640836133311976
5392,0.3784949498098638
5399,0.2548403063398686
5402,0.8781785244665179
5407,0.6251298111472982
5411,0.5052440383485413
5415,0.5848682104031454
5423,0.5913395479329453
5426,0.15735993489473893
5437,0.5715829636380899
5440,0.2802000932324586
5445,0.7446887510130407
5454,0.21815524308828496
5460,0.7940552692180934
5470,0.7065548830899141
5472,0.22802355643333863
5480,0.08211286856263837
5484,0.03209111702299464
5485,0.931603194161247
5497,0.7136603383460562
5501,0.6800738460733875
5513,0.5450503279370387
5563,0.30899988829780084
5564,0.44119055274174296
5570,0.6090238099636339
5582,0.32123805717198956
5616,0.6526743652556088
5617,0.5156307753975711
5619,0.391224025043343
5626,0.6353608054111556
5628,0.20215833089393923
5629,0.5223553101578494
5630,0.39189513544527116
5634,0.29206772973420536
5646,0.18425771184615683
5650,0.42208011754208735
5664,0.9152743318368168
5666,0.7949364671599787
5678,0.9350678993689737
5687,0.2485946862123046
5691,0.6895182045525393
5694,0.5730468309520979
5703,0.34991556932365064
5709,0.19666632546311588
5711,0.19199813644089672
5718,0.4593075974381717
5724,0.7625473728849964
5725,0.25511818225590904
5726,0.31716900274638443
5728,0.8139566265774768
5753,0.6840473223608232
5758,0.2163115826065785
5759,0.2228471334985714
5766,0.2515581968960178
5772,0.255868183620163
5775,0.2696226742607908
5780,0.7953672383908209
5782,0.6005718414551791
5784,0.5888544231031063
5804,0.6334218124424525
5808,0.7941003450230273
5809,0.3787407476520576
5815,0.43500744503208544
5817,0.5981511762704959
5825,0.4621096780051381
5833,0.5506409579098701
5838,0.3403327018533169
5840,0.5311867788814426
5846,0.5965815064174438
5848,0.5181114794709715
5851,0.806770357214438
5867,0.3034878860623588
5869,0.43375971903244315
5870,0.39152010399046844
5871,0.6669572919519379
5873,0.34473038770957776
5875,0.33808173236184175
5876,0.6180229545173034
5879,0.8676901317607971
5880,0.38363410956843835
5881,0.1764419011894078
5887,0.4508044291497527
5891,0.5972970499854815
5893,0.5197954620388134
5907,0.7653947980655255
5909,0.242622315774413
5915,0.049519259187747966
5917,0.5153053117883916
5918,0.12144677976606627
5929,0.6313722553549213
5935,0.7799347612571558
5938,0.3297522147361569
5940,0.42426589116934
5942,0.12933323576818886
5950,0.6128990752408388
5963,0.15809246672913468
5968,0.5314053176169328
5969,0.7875304015990918
5970,0.3888544717600891
5978,0.40233085875876307
5987,0.7747237237518054
5990,0.27898882061998387
5997,0.8781090885512463
5998,0.44273774797671145
6001,0.42464363601839694
6004,0.6216645596562231
6005,0.24114361598299616
6011,0.544787046053196
6013,0.7086688557858625
6029,0.4847525284589747
6043,0.38306916058535684
6045,0.15970614063707678
6049,0.22566265295929383
6051,0.7048565724530949
6064,0.5225415234317095
6066,0.07401217193820774
6071,0.8625611538273726
6078,0.4382616834761581
6085,0.26442878275626575
6086,0.7176371271974339
6095,0.32570780988346043
6103,0.25021081340759077
6105,0.295491879435555
6106,0.7966459321161008
6107,0.4058438955570682
6111,0.7152411129477056
6114,0.8063483090275757
6118,0.5207164126076788
6139,0.08452224612109338
6140,0.4348459966367393
6147,0.6217769589075238
6153,0.8459234930733777
6156,0.6074218827598803
6158,0.3520469543552265
6163,0.3387041832617882
6165,0.5397777595398665
6176,0.5917860712716991
6178,0.5776417234659488
6182,0.37957061125334707
6199,0.17291658487110947
6207,0.24734410348447017
6220,0.4653567195055911
6223,0.40407228179575194
6227,0.21900449585933962
6235,0.699219657623313
6246,0.554125067675637
6259,0.19636110192926207
6267,0.6730958986329112
6278,0.8284782599579459
6287,0.9123024099290966
6307,0.6335786918701114
6312,0.8545995693837821
6314,0.469167822603218
6315,0.4283761108995283
6316,0.1006597456899005
6321,0.5635467609475184
6324,0.7455984357676126
6325,0.9670391281609972
6332,0.7058737691010188
6336,0.4894371360011147
6337,0.5543562110195637
6341,0.6865239939895308
6349,0.798129584626
6353,0.35093811567503846
6362,0.6915527879038879
6371,0.35263411253617516
6386,0.17632027928703756
6387,0.6241012852067115
6388,0.7053938686137801
6389,0.7506338676447328
6391,0.6242337066249136
6410,0.3319943501985892
6413,0.3426061261866512
6421,0.4177788869965379
6428,0.6263625274003837
6429,0.5015573654398089
6433,0.4393740372380338
6438,0.5276634506404424
6439,0.5939965169541688
6442,0.6811534766064908
6444,0.6744805020134175
6451,0.7699643563415465
6456,0.41155826674508045
6461,0.8290040150502527
6478,0.5358617411060355
6483,0.10941944169986148
6488,0.42269388761449556
6489,0.6528267424627067
6498,0.8941876742233915
6501,0.18954928339149404
6505,0.5393847657025213
6513,0.13534914742683224
6515,0.48204687988113243
6531,0.6901690841783678
6562,0.41932165223288265
6564,0.6439486851449879
6572,0.8174182142412797
6574,0.3962513691833324
6586,0.7359825125441756
6588,0.17184718027743667
6601,0.5741623027100182
6608,0.620891408310409
6611,0.13330137287700466
6614,0.15734413138972997
6617,0.29363829117316065
6628,0.4794417149305261
6632,0.34021078107543956
6642,0.42767215385536567
6643,0.8682678263157425
6660,0.5371041766790553
6667,0.0373430598592519
6671,0.10339360823008659
6682,0.620755391887156
6699,0.7905065936196815
6702,0.5432174328300557
6703,0.9462692249207745
6705,0.29784879758766764
6707,0.3287344030641661
6709,0.7048338571453674
6718,0.20278474501229207
6720,0.4552685429379649
6721,0.4006130716208945
6725,0.20698686605003644
6726,0.46094482521117247
6727,0.2749291583407274
6760,0.4257696326326275
6788,0.6690986163127469
6791,0.373567403578591
6793,0.06733675082317027
6794,0.28538100072930794
6808,0.44421584773290496
6809,0.7875783765799699
6810,0.8149699338070205
6819,0.692719066486701
6820,0.8255574968300403
6829,0.24099409592918714
6831,0.2214009755980818
6833,0.9639536766821898
6847,0.9261498955475176
6856,0.7050263209351711
6858,0.1961297477052929
6860,0.5768515216890091
6866,0.5262404732065258
6871,0.6273094642811808
6872,0.43097915008757964
6877,0.49063206061035675
6878,0.7482908073190572
6879,0.4748547007501688
6880,0.6745374819103449
6886,0.8011822630721961
6894,0.5739186765886705
6897,0.2811060780109665
6906,0.5737640332860273
6916,0.5644208367988796
6919,0.6910840217303299
6939,0.7237673940753222
6958,0.8486321189800239
6959,0.5369606380569407
6967,0.8214800541122151
6989,0.9352729185423297
7000,0.5226586068787241
7004,0.42544957024925517
7006,0.7354691002539157
7007,0.44153238284764784
7008,0.8611361885899189
7027,0.743424455944346
7055,0.6728137339517187
7059,0.7021836979856887
7066,0.4161960953946293
7067,0.5581858338681083
7073,0.6591173037633389
7080,0.6141253931138347
7089,0.47730380063651184
7099,0.1210554194548727
7109,0.6182898669729103
7134,0.5740390247849091
7138,0.6286405675446617
7139,0.42757551219673656
7142,0.23529686121306437
7151,0.35615489558687424
7153,0.2853865349444351
7169,0.3150097843727237
7185,0.40548453012833674
7193,0.21574364135322954
7200,0.9193900912888957
7216,0.5716933246821
7221,0.8564164018008317
7223,0.6396396648898058
7236,0.6687020872143382
7237,0.6199050693321949
7244,0.33043460099864536
7245,0.7205076526695134
7251,0.34728421830420586
7252,0.7656332657069248
7264,0.709072530875135
7284,0.4501572156812173
7301,0.6052367391534108
7304,0.6032882868714703
7307,0.6122767379745189
7308,0.40961534444516956
7315,0.7059480232648618
7323,0.300613597532807
7324,0.28536577406911195
7326,0.5257397440122673
7330,0.7646770761486309
7367,0.7428618189588014
7371,0.7365021409101253
7389,0.5764206508269747
7394,0.2785475845466185
7404,0.5060262331238665
7410,0.3198286517863807
7423,0.024771556921422286
7434,0.29296328662905957
7438,0.23880895004971395
7449,0.297944014637586
7461,0.4519285360117767
7464,0.72902333346266
7465,0.6244948165819669
7469,0.6251485297896147
7472,0.6603683580678621
7474,0.12401948892986292
7492,0.16453155217676999
7496,0.6818359774834055
7499,0.6905617702723046
7507,0.8057597647229924
7513,0.7355162502275331
7515,0.590444073924312
7535,0.7026788402956461
7542,0.616117692856642
7568,0.5885054093538782
7578,0.7573206623314311
7586,0.8982558547234426
7587,0.40407153962948683
7593,0.25397152021737546
7608,0.7535872801085747
7613,0.21801576021147342
7617,0.4605929954683979
7624,0.7432257700066727
7627,0.6881642166356968
7630,0.5630689692451657
7634,0.2774916984209638
7644,0.6392486698700194
7651,0.3255269406325908
7655,0.5477953994574214
7659,0.5120777947982826
7665,0.3131298431525051
7666,0.8787734443971765
7675,0.45357286057141055
7678,0.2003380666060316
7689,0.21698273235257362
7695,0.7138401753140725
7696,0.30549638517963706
7708,0.058116277214736
7725,0.8089563740823421
7731,0.38662084697253635
7737,0.1947375543619808
7739,0.7204964809476281
7758,0.6245158649062119
7763,0.22161936287434783
7769,0.5064241770928375
7775,0.6387176030253345
7783,0.3958948443533203
7787,0.0843836245750832
7788,0.591405253182426
7792,0.6600331766188008
7797,0.7556925359956753
7798,0.6260340978988681
